****************************************************************
Suite Created By = Protacon Technologies Ltd
TesterID = SWT-G3-42
SWT version = 1.4.0.6
TestPlaceIdentification = HST-6
ProductType = UHF
Chip Model = Monza5
Chip Manufacturer = Impinj
Product Specification = 3003122
Inlay Type = UHF
Product Readiness Level = 
Prodline Name = HST-6
Tester Name = SWT-G3_42
Product Name = Dose Wet
Product Spec = 3003122
Encoding Specification = 
Start of test = 2019-08-05 00:48:32
Main Roll ID = 0006262502
Sub Roll IDs = 
Roll Counter = 1
ReadersGAPs = 
Attenuation1.Value = 14.0
Attenuation2.Value = 0.0
Operator Name IC-Attachment =
Operator Name IC-Converting =
Operator Name Final Testing =
Chip Manufacturing Date =
SFG Roll ID = 0006262153
R1_CMD1 = FF0928000000020000000006 (CRC:CCITT:1:-1)|FF0D28000000E28011302000XXXXXXXXXXXXXXXX|45|0|1|0|Read Tag Tid Cmd(0:0)|1|TID(12:24)
Fields = Index, TID(12:24), ProductionMode, Status, Status_R1, Status_R2, Attenuation(0:), Attenuation_R1, Attenuation_R2, SpliceCount(0:), Time
1616.1, FF0D28000000E2801130200038D0564D09F68382, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:36.064
1617.1, FF0D28000000E280113020003450565609F654B0, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:36.329
1618.1, FF0D28000000E2801130200038E0564D09F64627, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:36.567
1619.1, FF0D28000000E280113020003460565609F69115, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:36.822
1620.1, FF0D28000000E2801130200038B0564009F6C944, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:37.080
1621.1, FF0D28000000E280113020003430564909F62C05, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:37.335
1622.1, FF0D28000000E2801130200038C0564009F6114C, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:37.585
1623.1, FF0D28000000E280113020003440564909F6F40D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:37.848
1624.1, FF0D28000000E280113020003890563609F651D3, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:38.085
1625.1, FF0D28000000E280113020003410563D09F694D0, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:38.351
1626.1, FF0D28000000E2801130200038A0563609F69476, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:38.600
1627.1, FF0D28000000E280113020003420563D09F65175, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:38.867
1628.1, FF0D28000000E280113020003870562D09F652B8, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:39.115
1629.1, FF0D28000000E2801130200030F0563109F63F9C, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:39.367
1630.1, FF0D28000000E280113020003880562D09F6B1EA, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:39.626
1631.1, FF0D28000000E280113020003400563309F6367D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:39.873
1632.1, FF0D28000000E280113020003081563109F6D0A4, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:40.134
1633.1, FF0D28000000E280113020003821562D09F63B46, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:40.385
1634.1, FF0D28000000E280113020003071563109F633F6, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:40.640
1635.1, FF0D28000000E280113020003811562D09F6FEE3, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:40.889
1636.1, FF0D28000000E280113020003081563B09F671EE, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:41.143
1637.1, FF0D28000000E280113020003821563609F6981C, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:41.390
1638.1, FF0D28000000E280113020003071563B09F692BC, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:41.643
1639.1, FF0D28000000E280113020003811563609F65DB9, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:41.898
1640.1, FF0D28000000E280113020003081564609F6DED4, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:42.163
1641.1, FF0D28000000E280113020003821564009F6864D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:42.409
1642.1, FF0D28000000E280113020003071564609F63D86, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:42.661
1643.1, FF0D28000000E280113020003811564009F643E8, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:42.923
1644.1, FF0D28000000E280113020003081565309F69C40, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:43.165
1645.1, FF0D28000000E280113020003821564D09F657E0, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:43.415
1646.1, FF0D28000000E280113020003071565309F67F12, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:43.683
1647.1, FF0D28000000E280113020003811564D09F69245, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:43.930
1648.1, FF0D28000000E280113020003081566009F69A70, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:44.181
1649.1, FF0D28000000E280113020003821565A09F63536, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:44.433
1650.1, FF0D28000000E280113020003071566009F67922, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:44.697
1651.1, FF0D28000000E280113020003811565A09F6F093, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:44.951
1652.1, FF0D28000000E280113020003081566C09F65BFC, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:45.203
1653.1, FF0D28000000E280113020003821566609F6C2E9, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:45.464
1654.1, FF0D28000000E280113020003071566C09F6B8AE, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:45.701
1655.1, FF0D28000000E280113020003811566609F6074C, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:45.964
1656.1, FF0D28000000E280113020003081567609F6E887, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:46.217
1657.1, FF0D28000000E280113020003821567009F6B01E, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:46.466
1658.1, FF0D28000000E280113020003071567609F60BD5, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:46.716
1659.1, FF0D28000000E280113020003811567009F675BB, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:46.978
1660.1, FF0D28000000E280113020003832567909F63B04, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:47.230
1661.1, FF0D28000000E280113020003831567909F66254, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:47.481
1662.1, FF0D28000000E280113020003842567909F6E30C, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:47.746
1663.1, FF0D28000000E280113020003821567909F62137, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:47.994
1664.1, FF0D28000000E280113020003832567009F6AA2D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:48.246
1665.1, FF0D28000000E280113020003092567609F6F2B4, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:48.502
1666.1, FF0D28000000E280113020003842567009F67225, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:48.749
1667.1, FF0D28000000E2801130200030A2567609F63711, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:49.012
1668.1, FF0D28000000E280113020003832566609F6D8DA, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:49.251
1669.1, FF0D28000000E280113020003092566C09F641CF, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:49.518
1670.1, FF0D28000000E280113020003842566609F600D2, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:49.767
1671.1, FF0D28000000E2801130200030A2566C09F6846A, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:50.017
1672.1, FF0D28000000E280113020003832565A09F62F05, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:50.270
1673.1, FF0D28000000E280113020003092566009F68043, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:50.532
1674.1, FF0D28000000E280113020003842565A09F6F70D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:50.783
1675.1, FF0D28000000E2801130200030A2566009F645E6, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:51.050
1676.1, FF0D28000000E280113020003832564D09F64DD3, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:51.286
1677.1, FF0D28000000E280113020003092565309F68673, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:51.538
1678.1, FF0D28000000E280113020003842564D09F695DB, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:51.802
1679.1, FF0D28000000E2801130200030A2565309F643D6, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:52.051
1680.1, FF0D28000000E280113020003832564009F69C7E, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:52.303
1681.1, FF0D28000000E280113020003092564609F6C4E7, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:52.570
1682.1, FF0D28000000E280113020003842564009F64476, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:52.820
1683.1, FF0D28000000E2801130200030A2564609F60142, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:53.070
1684.1, FF0D28000000E280113020003832563609F6822F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:53.326
1685.1, FF0D28000000E280113020003092563B09F66BDD, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:53.576
1686.1, FF0D28000000E280113020003842563609F65A27, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:53.826
1687.1, FF0D28000000E2801130200030A2563B09F6AE78, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:54.082
1688.1, FF0D28000000E280113020003832562D09F62175, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:54.331
1689.1, FF0D28000000E280113020003092563109F6CA97, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:54.594
1690.1, FF0D28000000E280113020003842562D09F6F97D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:54.844
1691.1, FF0D28000000E2801130200030A2563109F60F32, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:55.092
1692.1, FF0D28000000E2801130200030C3563109F6A369, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:55.346
1693.1, FF0D28000000E280113020003863562D09F6488B, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:55.605
1694.1, FF0D28000000E2801130200030B3563109F67B61, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:55.860
1695.1, FF0D28000000E280113020003853562D09F68D2E, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:56.109
1696.1, FF0D28000000E2801130200030C3563B09F60223, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:56.362
1697.1, FF0D28000000E280113020003863563609F6EBD1, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:56.623
1698.1, FF0D28000000E2801130200030B3563B09F6DA2B, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:56.870
1699.1, FF0D28000000E280113020003853563609F62E74, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:57.125
1700.1, FF0D28000000E2801130200030C3564609F6AD19, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:57.373
1701.1, FF0D28000000E280113020003863564009F6F580, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:57.635
1702.1, FF0D28000000E2801130200030B3564609F67511, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:57.889
1703.1, FF0D28000000E280113020003853564009F63025, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:58.140
1704.1, FF0D28000000E2801130200030C3565309F6EF8D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:58.388
1705.1, FF0D28000000E280113020003863564D09F6242D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:58.651
1706.1, FF0D28000000E2801130200030B3565309F63785, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:58.902
1707.1, FF0D28000000E280113020003853564D09F6E188, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:59.165
1708.1, FF0D28000000E2801130200030C3566009F6E9BD, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:59.406
1709.1, FF0D28000000E280113020003863565A09F646FB, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:59.658
1710.1, FF0D28000000E2801130200030B3566009F631B5, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:15:59.906
1711.1, FF0D28000000E280113020003853565A09F6835E, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:00.161
1712.1, FF0D28000000E2801130200030C3566C09F62831, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:00.421
1713.1, FF0D28000000E280113020003863566609F6B124, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:00.688
1714.1, FF0D28000000E2801130200030B3566C09F6F039, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:00.923
1715.1, FF0D28000000E280113020003853566609F67481, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:01.186
1716.1, FF0D28000000E2801130200030C3567609F69B4A, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:01.439
1717.1, FF0D28000000E280113020003863567009F6C3D3, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:01.692
1718.1, FF0D28000000E2801130200030B3567609F64342, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:01.941
1719.1, FF0D28000000E280113020003853567009F60676, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:02.196
1720.1, FF0D28000000E280113020003824567909F6CAC7, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:02.459
1721.1, FF0D28000000E280113020003863567909F652FA, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:02.709
1722.1, FF0D28000000E280113020003834567909F689A4, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:02.964
1723.1, FF0D28000000E280113020003853567909F6975F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:03.210
1724.1, FF0D28000000E280113020003824567009F65BEE, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:03.473
1725.1, FF0D28000000E280113020003084567609F60377, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:03.711
1726.1, FF0D28000000E280113020003834567009F6188D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:03.977
1727.1, FF0028040025AA, 0, 0, 0, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:04.251
1728.1, FF0D28000000E280113020003824566609F62919, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:04.481
1729.1, FF0D28000000E280113020003084566C09F6B00C, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:04.743
1730.1, FF0D28000000E280113020003834566609F66A7A, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:04.995
1731.1, FF0D28000000E280113020003094566C09F6F36F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:05.245
1732.1, FF0D28000000E280113020003824565A09F6DEC6, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:05.496
1733.1, FF0D28000000E280113020003084566009F67180, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:05.742
1734.1, FF0D28000000E280113020003834565A09F69DA5, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:06.003
1735.1, FF0D28000000E280113020003094566009F632E3, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:06.254
1736.1, FF0D28000000E280113020003824564D09F6BC10, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:06.505
1737.1, FF0D28000000E280113020003084565309F677B0, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:06.770
1738.1, FF0D28000000E280113020003834564D09F6FF73, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:07.017
1739.1, FF0D28000000E280113020003094565309F634D3, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:07.278
1740.1, FF0D28000000E280113020003824564009F66DBD, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:07.517
1741.1, FF0D28000000E280113020003084564609F63524, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:07.780
1742.1, FF0D28000000E280113020003834564009F62EDE, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:08.029
1743.1, FF0D28000000E280113020003094564609F67647, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:08.279
1744.1, FF0D28000000E280113020003824563609F673EC, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:08.542
1745.1, FF0D28000000E280113020003084563B09F69A1E, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:08.793
1746.1, FF0D28000000E280113020003834563609F6308F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:09.045
1747.1, FF0D28000000E280113020003094563B09F6D97D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:09.295
1748.1, FF0D28000000E280113020003824562D09F6D0B6, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:09.549
1749.1, FF0D28000000E280113020003084563109F63B54, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:09.811
1750.1, FF0D28000000E280113020003834562D09F693D5, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:10.061
1751.1, FF0D28000000E280113020003094563109F67837, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:10.309
1752.1, FF0D28000000E2801130200030D5563109F652AA, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:10.573
1753.1, FF0D28000000E280113020003875562D09F6B948, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:10.825
1754.1, FF0D28000000E2801130200030C5563109F611C9, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:11.079
1755.1, FF0D28000000E280113020003865562D09F6FA2B, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:11.328
1756.1, FF0D28000000E2801130200030D5563B09F6F3E0, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:11.595
1757.1, FF0D28000000E280113020003875563609F61A12, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:11.832
1758.1, FF0D28000000E2801130200030C5563B09F6B083, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:12.084
1759.1, FF0D28000000E280113020003865563609F65971, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:12.348
1760.1, FF0D28000000E2801130200030D5564609F65CDA, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:12.602
1761.1, FF0D28000000E280113020003875564009F60443, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:12.864
1762.1, FF0D28000000E2801130200030C5564609F61FB9, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:13.108
1763.1, FF0D28000000E280113020003865564009F64720, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:13.361
1764.1, FF0D28000000E2801130200030D5565309F61E4E, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:13.625
1765.1, FF0D28000000E280113020003875564D09F6D5EE, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:13.865
1766.1, FF0D28000000E2801130200030C5565309F65D2D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:14.127
1767.1, FF0D28000000E280113020003865564D09F6968D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:14.382
1768.1, FF0D28000000E2801130200030D5566009F6187E, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:14.636
1769.1, FF0D28000000E280113020003875565A09F6B738, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:14.889
1770.1, FF0D28000000E2801130200030C5566009F65B1D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:15.138
1771.1, FF0D28000000E280113020003865565A09F6F45B, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:15.395
1772.1, FF0D28000000E2801130200030D5566C09F6D9F2, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:15.647
1773.1, FF0D28000000E280113020003875566609F640E7, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:15.900
1774.1, FF0D28000000E2801130200030C5566C09F69A91, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:16.152
1775.1, FF0D28000000E280113020003865566609F60384, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:16.404
1776.1, FF0D28000000E2801130200030D5567609F66A89, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:16.667
1777.1, FF0D28000000E280113020003875567009F63210, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:16.918
1778.1, FF0D28000000E2801130200030C5567609F629EA, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:17.174
1779.1, FF0D28000000E280113020003865567009F67173, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:17.422
1780.1, FF0D28000000E280113020003816567909F66102, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:17.677
1781.1, FF0D28000000E280113020003875567909F6A339, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:17.925
1782.1, FF0D28000000E280113020003826567909F6A4A7, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:18.191
1783.1, FF0D28000000E280113020003865567909F6E05A, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:18.440
1784.1, FF0D28000000E280113020003816567009F6F02B, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:18.695
1785.1, FF0D28000000E280113020003076567609F68E45, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:18.943
1786.1, FF0D28000000E280113020003826567009F6358E, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:19.194
1787.1, FF0D28000000E280113020003086567609F66D17, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:19.461
1788.1, FF0D28000000E280113020003816566609F682DC, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:19.710
1789.1, FF0D28000000E280113020003076566C09F63D3E, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:19.964
1790.1, FF0D28000000E280113020003826566609F64779, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:20.213
1791.1, FF0D28000000E280113020003086566C09F6DE6C, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:20.464
1792.1, FF0D28000000E280113020003816565A09F67503, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:20.718
1793.1, FF0D28000000E280113020003076566009F6FCB2, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:20.981
1794.1, FF0D28000000E280113020003826565A09F6B0A6, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:21.236
1795.1, FF0D28000000E280113020003086566009F61FE0, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:21.484
1796.1, FF0D28000000E280113020003816564D09F617D5, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:21.736
1797.1, FF0D28000000E280113020003076565309F6FA82, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:21.989
1798.1, FF0D28000000E280113020003826564D09F6D270, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:22.242
1799.1, FF0D28000000E280113020003086565309F619D0, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:22.495
1800.1, FF0D28000000E280113020003816564009F6C678, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:22.759
1801.1, FF0D28000000E280113020003076564609F6B816, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:23.016
1802.1, FF0D28000000E280113020003826564009F603DD, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:16:23.252
